TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH
2026-05-06 19:29:58,redwing_observed.csv,0.2003568828305916327223213894,0.753,1.569,0.985,0.0,1.023,0.026,0.55,11.93,3.344,4.478,0.371,7.44,4.4
2026-05-06 19:29:59,redwing_observed.csv,0.1647826358911495848877959250,1.04,0.487,2.449,0.0,1.03,0.028,3.11,11.69,1.622,4.967,0.366,6.77,3.302
2026-05-06 19:29:59,redwing_observed.csv,0.2047061914260011648525991672,0.66,1.36,0.648,0.0,0.782,0.366,2.23,11.09,3.944,1.253,0.149,6.52,4.415
2026-05-06 19:29:59,redwing_observed.csv,0.07865261383739125530464995069,0.678,1.144,2.248,0.0,0.837,0.079,1.53,11.16,3.79,2.84,0.023,6.21,4.534
2026-05-06 19:29:59,redwing_observed.csv,0.2437670546181915823483256629,0.766,1.015,0.634,0.0,1.013,0.03,2.19,11.6,1.532,4.228,0.145,6.38,4.014
2026-05-06 19:30:00,redwing_observed.csv,0.2092372718767834308036626410,0.597,1.246,3.447,0.0,0.956,0.461,3.32,11.6,3.243,4.893,0.219,6.24,2.149
2026-05-06 19:30:00,redwing_observed.csv,0.1506746733273730825984765725,1.239,0.559,0.536,0.0,0.723,0.068,0.89,11.41,1.474,1.724,0.228,6.66,1.302
2026-05-06 19:30:00,redwing_observed.csv,0.2527990799666199341825493096,0.733,1.775,2.097,0.0,0.831,0.384,2.97,11.19,3.067,2.571,0.261,7.27,4.479
2026-05-06 19:30:01,redwing_observed.csv,0.2821937677601302139044525148,0.913,0.611,2.661,0.0,1.448,0.433,3.45,11.99,0.872,5.734,0.397,6.42,1.168
2026-05-06 19:30:01,redwing_observed.csv,0.2205701204247949920338903353,0.887,1.463,1.853,0.0,1.027,0.788,2.17,11.16,2.532,5.81,0.305,7.67,3.714
2026-05-06 19:30:01,redwing_observed.csv,0.3429865231378590876346290818,0.882,0.676,2.292,0.0,1.212,0.016,3.28,11.58,1.22,5.832,0.039,7.26,1.548
2026-05-06 19:30:02,redwing_observed.csv,0.1843777674003190949019955348,0.639,1.971,1.327,0.0,1.316,0.011,0.65,11.74,3.182,3.524,0.277,6.3,3.354
2026-05-06 19:30:02,redwing_observed.csv,0.2126043739087179882152483230,0.902,1.743,3.49,0.0,1.428,0.777,0.94,11.9,3.622,1.639,0.09,7.56,1.112
2026-05-06 19:30:02,redwing_observed.csv,0.1029474708099599782871731373,0.647,1.137,3.364,0.0,1.058,0.204,2.47,11.79,3.598,3.056,0.204,7.87,4.901
2026-05-06 19:30:02,redwing_observed.csv,0.3704558716144912749935179705,0.68,1.02,0.49,0.0,1.052,0.798,3.06,11.21,2.106,5.309,0.377,6.19,1.045
2026-05-06 19:30:03,redwing_observed.csv,0.2222327608453659428789880561,0.701,1.827,2.228,0.0,0.891,0.3,2.92,11.75,3.961,2.268,0.043,7.14,4.175
2026-05-06 19:30:03,redwing_observed.csv,0.1679197608553642055110904065,0.677,1.269,2.523,0.0,1.238,0.141,2.47,11.87,2.24,1.196,0.115,6.13,3.209
2026-05-06 19:30:03,redwing_observed.csv,0.2531128289406099549499271395,0.915,1.026,3.296,0.0,0.722,0.749,1.9,11.5,1.56,4.355,0.151,5.64,4.377
2026-05-06 19:30:04,redwing_observed.csv,0.1927140436753860804902416174,1.051,0.389,0.424,0.0,1.235,0.494,1.94,11.06,3.782,5.593,0.29,6.1,2.845
2026-05-06 19:30:04,redwing_observed.csv,0.1516163127613782820826134122,0.956,0.538,1.688,0.0,1.039,0.145,1.97,11.11,2.179,5.792,0.021,7.9,1.978
2026-05-06 19:30:04,redwing_observed.csv,0.1513490341259984548932410476,0.626,1.874,2.35,0.0,1.35,0.279,2.15,11.38,2.985,3.341,0.072,6.3,4.623
2026-05-06 19:30:04,redwing_observed.csv,0.2296966722333883736248198489,0.865,0.977,2.929,0.0,0.707,0.744,1.79,11.73,2.007,3.543,0.241,6.86,4.446
2026-05-06 19:30:05,redwing_observed.csv,0.1860911905133799023721377712,0.636,0.989,2.039,0.0,1.389,0.421,0.86,11.94,1.964,2.283,0.388,6.15,1.476
