TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,AUTUMN_ONSET,AUTUMN_GATE_SHARPNESS,WINTER_WIDTH,WINTER_RISE_WIDTH,WINTER_FALL_WIDTH,AUTUMN_WIDTH,AUTUMN_RISE_WIDTH,AUTUMN_FALL_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SUMMER_RISE_WIDTH,SUMMER_FALL_WIDTH,SCALE,YEAR_END_WEIGHT,YEAR_END_PEAK,YEAR_END_WIDTH,YEAR_END_RISE_WIDTH,YEAR_END_FALL_WIDTH
2026-05-06 21:48:31,blue_tit_observed.csv,0.5951565351854477566084733425,0.661,2.932,3.975,0.468,0.663,0.048,2.6,1.36,10.63,4.49,5.850,9.983,1.716,9.924,8.608,11.239,0.074,5.58,2.586,1.107,4.066,1.512,0.295,12.254,104.715,201.794,7.636
2026-05-06 21:48:31,blue_tit_observed.csv,0.3930132754616604396806183506,0.971,0.532,0.512,0.526,0.398,0.045,2.67,10.97,10.1,4.742,13.646,10.943,16.35,7.654,2.849,12.459,0.001,6.41,8.460,9.616,7.304,1.141,0.065,12.233,103.778,201.209,6.348
2026-05-06 21:48:32,blue_tit_observed.csv,1.730492838363362290830209978,0.846,0.25,5.437,0.178,0.036,0.019,3.77,1.14,9.53,7.376,6.516,6.638,6.393,9.697,11.479,7.915,0.194,7.91,11.526,12.207,10.845,1.042,0.061,12.058,85.400,162.995,7.806
2026-05-06 21:48:32,blue_tit_observed.csv,1.208507867552759205081243369,0.963,1.851,3.582,0.508,0.488,0.044,4.33,1.37,9.29,3.65,3.418,4.016,2.821,4.750,1.682,7.817,0.188,5.57,7.974,12.996,2.952,1.028,0.233,12.143,95.090,176.399,13.781
2026-05-06 21:48:32,blue_tit_observed.csv,0.6715009387239392405538044588,0.836,2.015,3.35,0.07,0.302,0.002,2.58,11.65,10.05,4.343,1.722,1.63,1.815,4.102,7.369,0.835,0.185,7.69,10.701,10.231,11.171,1.077,0.322,12.195,48.349,85.044,11.654
2026-05-06 21:48:33,blue_tit_observed.csv,0.4687659818524313177279776026,0.732,2.067,1.413,0.343,0.016,0.05,3.33,11.98,8.8,11.34,15.608,18.383,12.834,2.839,2.007,3.671,0.146,7.84,11.008,8.257,13.758,1.571,0.153,12.082,56.479,102.507,10.451
2026-05-06 21:48:33,blue_tit_observed.csv,2.645481288879251107690588484,1.225,2.921,4.984,0.247,0.177,0.021,3.52,1.25,8.6,7.349,5.221,8.682,1.76,7.999,6.269,9.729,0.074,6.23,3.384,3.877,2.891,0.863,0.174,12.022,109.956,209.738,10.173
2026-05-06 21:48:33,blue_tit_observed.csv,0.1945894668037612197502243807,0.814,2.551,2.826,0.513,0.409,0.011,2.89,11.72,8.86,2.073,9.738,8.386,11.09,7.964,8.292,7.635,0.244,7.35,11.748,10.83,12.665,1.224,0.059,12.236,77.502,144.074,10.931
2026-05-06 21:48:34,blue_tit_observed.csv,1.381373471473344424505177469,0.727,0.823,4.073,0.13,0.613,0.028,3.57,11.15,9.37,7.741,13.487,14.311,12.663,11.436,12.159,10.714,0.018,6.76,12.772,13.764,11.779,1.424,0.143,12.072,109.872,214.813,4.931
2026-05-06 21:48:34,blue_tit_observed.csv,0.5615851800049768878102413869,0.988,3.773,3.983,0.25,0.525,0.014,3.56,11.37,9.0,7.87,8.234,14.107,2.361,2.925,2.552,3.298,0.116,6.27,6.312,8.334,4.29,1.753,0.281,12.163,69.366,132.732,5.999
2026-05-06 21:48:34,blue_tit_observed.csv,0.2080100414164097943431977129,0.862,3.003,3.809,0.189,0.747,0.038,3.03,11.56,8.41,5.909,10.432,7.563,13.301,7.640,9.505,5.774,0.222,6.19,7.051,6.278,7.824,1.78,0.109,12.22,117.492,219.686,15.298
2026-05-06 21:48:34,blue_tit_observed.csv,1.231978528269935823492745453,1.13,3.536,5.178,0.229,0.739,0.002,2.94,11.99,8.39,5.656,16.766,14.442,19.089,10.054,11.799,8.308,0.163,7.38,4.798,5.733,3.863,1.138,0.023,12.154,83.920,155.054,12.786
2026-05-06 21:48:35,blue_tit_observed.csv,0.4063386506350360457966490694,1.085,3.276,3.39,0.166,0.497,0.031,2.29,10.78,11.33,7.813,9.232,9.269,9.195,4.348,3.628,5.069,0.07,6.26,11.162,11.555,10.77,1.572,0.181,12.143,110.488,216.671,4.304
2026-05-06 21:48:35,blue_tit_observed.csv,0.4673211834373343008319512662,1.061,3.222,5.702,0.243,0.246,0.034,3.18,1.2,10.72,6.207,2.638,2.87,2.406,7.946,4.642,11.249,0.065,7.46,8.728,6.277,11.178,1.754,0.272,12.16,100.461,185.825,15.097
2026-05-06 21:48:35,blue_tit_observed.csv,0.4504589708434070937649747629,1.123,1.011,0.852,0.067,0.481,0.001,2.52,11.13,9.22,7.657,2.662,1.268,4.056,0.746,0.753,0.739,0.139,6.75,11.658,13.126,10.19,1.047,0.098,12.28,89.611,172.166,7.056
2026-05-06 21:48:36,blue_tit_observed.csv,0.3246414341381802084321697207,0.835,1.562,1.128,0.099,0.744,0.042,4.23,11.85,10.42,4.483,10.953,7.323,14.583,10.597,9.761,11.433,0.118,8.09,5.796,6.421,5.17,1.333,0.088,12.145,53.243,95.736,10.75
2026-05-06 21:48:36,blue_tit_observed.csv,1.226312287675790714148170694,0.953,3.651,4.906,0.525,0.263,0.008,1.96,1.4,9.27,7.25,2.246,2.086,2.406,3.061,4.862,1.26,0.19,8.26,11.530,13.727,9.332,1.627,0.297,12.061,95.030,184.99,5.07
2026-05-06 21:48:36,blue_tit_observed.csv,1.177178636585885767822190163,1.187,2.358,3.731,0.116,0.222,0.048,3.66,10.86,8.95,7.292,9.144,5.357,12.931,1.931,1.555,2.307,0.185,6.11,9.475,8.803,10.147,1.381,0.089,12.232,116.393,220.949,11.837
2026-05-06 21:48:37,blue_tit_observed.csv,1.168107397494192221421248543,0.71,3.955,2.272,0.161,0.003,0.016,3.54,10.81,10.27,7.995,12.294,12.006,12.583,3.571,3.189,3.953,0.138,8.05,1.592,0.673,2.512,1.036,0.207,12.171,91.170,172.917,9.422
2026-05-06 21:48:37,blue_tit_observed.csv,0.6686943060216008386154335442,0.652,0.596,1.862,0.234,0.039,0.042,1.64,1.08,10.96,10.433,7.562,11.471,3.654,10.868,11.844,9.892,0.234,6.58,7.990,3.813,12.166,1.754,0.28,12.044,50.158,91.381,8.936
2026-05-06 21:48:37,blue_tit_observed.csv,1.053486140396569537369309569,0.933,0.286,3.139,0.123,0.413,0.016,4.37,11.61,10.61,9.004,10.853,11.214,10.492,11.882,12.48,11.284,0.203,7.57,2.854,1.618,4.091,1.469,0.083,12.205,50.854,96.124,5.585
2026-05-06 21:48:38,blue_tit_observed.csv,1.661834714200408698946527156,0.896,2.416,5.961,0.054,0.239,0.035,2.63,10.78,8.68,6.869,13.890,19.654,8.125,6.009,5.973,6.045,0.056,6.79,4.206,4.545,3.868,1.332,0.25,12.218,90.357,173.942,6.772
2026-05-06 21:48:38,blue_tit_observed.csv,1.124464767461122683380797872,0.954,3.54,5.065,0.22,0.672,0.004,2.45,11.98,8.84,10.415,11.211,11.411,11.011,6.836,10.153,3.518,0.016,7.73,9.302,11.069,7.536,1.099,0.026,12.081,55.444,98.319,12.568
2026-05-06 21:48:38,blue_tit_observed.csv,0.3559354456495011788290274581,1.004,3.186,3.315,0.464,0.266,0.008,2.42,10.98,11.45,7.572,1.886,2.004,1.767,3.914,4.078,3.749,0.038,7.07,6.994,0.84,13.147,1.275,0.093,12.251,64.530,114.017,15.043
2026-05-06 21:48:38,blue_tit_observed.csv,1.296000880636598955405119762,0.74,3.977,5.286,0.173,0.144,0.018,1.62,11.17,9.55,6.046,3.695,0.941,6.449,8.814,4.322,13.307,0.153,6.1,10.164,12.45,7.877,0.871,0.005,12.176,52.860,91.46,14.259
2026-05-06 21:48:39,blue_tit_observed.csv,1.045379154816076088602002128,0.998,3.601,5.481,0.518,0.198,0.02,3.6,11.57,8.96,2.878,16.260,19.514,13.006,2.697,3.115,2.279,0.192,6.74,11.848,12.866,10.829,1.027,0.196,12.21,85.698,167.165,4.232
2026-05-06 21:48:39,blue_tit_observed.csv,1.225217610108555848502424332,0.72,0.56,5.714,0.327,0.377,0.006,3.81,11.82,10.02,2.231,6.440,4.573,8.307,7.406,12.524,2.287,0.045,7.27,2.593,1.668,3.518,1.123,0.327,12.159,89.069,165.794,12.344
2026-05-06 21:48:39,blue_tit_observed.csv,0.7662363122209337786297098842,1.214,3.085,1.016,0.312,0.36,0.03,2.95,11.87,8.99,2.536,7.332,11.77,2.894,13.659,13.888,13.43,0.076,8.09,7.604,11.238,3.97,1.069,0.01,12.245,112.202,216.385,8.019
2026-05-06 21:48:40,blue_tit_observed.csv,0.5311574515475675349442764454,1.041,0.622,5.13,0.201,0.726,0.012,3.02,1.37,10.7,5.569,18.940,18.557,19.322,3.688,6.821,0.555,0.247,8.09,2.488,2.270,2.705,1.704,0.228,12.213,72.660,139.367,5.953
2026-05-06 21:48:40,blue_tit_observed.csv,0.3585333602936674546682187806,0.715,2.15,1.069,0.291,0.717,0.022,1.54,11.97,11.34,5.036,9.724,5.691,13.756,4.186,6.855,1.518,0.144,8.39,5.782,5.588,5.976,1.009,0.25,12.203,97.806,186.209,9.404
2026-05-06 21:48:40,blue_tit_observed.csv,1.171327740715943677466695320,0.884,3.423,5.279,0.081,0.206,0.014,1.75,11.18,10.64,7.366,1.867,2.181,1.553,7.116,4.629,9.602,0.037,7.22,7.566,12.727,2.404,1.135,0.337,12.008,95.455,177.877,13.033
2026-05-06 21:48:41,blue_tit_observed.csv,1.285598413808467044429913152,1.068,2.935,4.82,0.084,0.427,0.029,2.87,11.2,9.17,5.701,9.766,5.12,14.411,6.826,4.663,8.99,0.051,6.39,7.614,7.137,8.092,1.239,0.028,12.079,88.520,161.118,15.922
2026-05-06 21:48:41,blue_tit_observed.csv,2.000611460942124782868438867,1.153,3.232,5.864,0.442,0.578,0.019,2.98,10.56,8.35,3.31,12.936,17.265,8.608,4.776,4.873,4.679,0.043,6.96,7.157,6.245,8.069,0.968,0.176,12.09,76.030,146.347,5.712
2026-05-06 21:48:41,blue_tit_observed.csv,1.652374943467908108696306452,0.761,2.769,5.861,0.211,0.522,0.0,3.7,11.98,8.69,11.003,7.979,7.957,8.001,4.064,5.754,2.375,0.018,6.21,4.964,5.021,4.907,1.242,0.176,12.132,117.938,228.128,7.749
2026-05-06 21:48:41,blue_tit_observed.csv,0.4118163372691345136010573630,0.878,3.64,3.48,0.188,0.418,0.02,3.62,11.41,9.26,5.92,8.369,7.154,9.584,10.315,8.041,12.589,0.2,6.19,8.101,2.416,13.786,1.363,0.228,12.078,51.553,88.437,14.669
2026-05-06 21:48:42,blue_tit_observed.csv,0.2347673241248972985061604893,0.823,2.985,1.773,0.306,0.719,0.021,1.88,11.5,10.76,9.263,10.593,16.997,4.189,2.972,3.799,2.144,0.115,7.93,7.774,7.217,8.331,1.292,0.147,12.182,87.144,162.664,11.623
2026-05-06 21:48:42,blue_tit_observed.csv,0.3617308828648553765499930314,1.095,3.759,1.609,0.41,0.054,0.029,2.0,1.05,8.6,4.595,10.440,4.953,15.927,6.605,2.27,10.94,0.191,8.18,7.230,6.939,7.52,1.495,0.287,12.261,52.640,98.963,6.317
2026-05-06 21:48:42,blue_tit_observed.csv,0.9212659700122554778891693845,1.149,3.638,2.281,0.124,0.488,0.001,2.2,10.78,8.32,3.025,12.078,4.916,19.241,7.171,9.657,4.685,0.081,7.96,12.672,11.345,14.000,0.995,0.139,12.048,73.900,143.727,4.073
2026-05-06 21:48:43,blue_tit_observed.csv,2.491441560105706200630927855,1.157,0.675,4.801,0.065,0.331,0.023,3.42,11.49,11.4,6.648,11.842,19.052,4.632,5.292,7.899,2.684,0.242,5.98,4.708,2.099,7.318,0.998,0.135,12.125,46.920,89.44,4.4
2026-05-06 21:48:43,blue_tit_observed.csv,2.037570205715934712455960041,0.95,3.962,4.331,0.092,0.455,0.043,3.56,1.36,10.81,2.887,9.047,11.198,6.896,7.478,11.954,3.002,0.033,7.58,7.688,8.063,7.314,0.982,0.221,12.026,96.568,178.709,14.427
2026-05-06 21:48:43,blue_tit_observed.csv,0.2998065399241822169058238799,1.013,3.105,1.294,0.126,0.522,0.031,3.17,10.8,9.84,2.581,16.853,14.537,19.169,8.230,8.081,8.378,0.077,5.99,7.709,10.489,4.929,1.527,0.231,12.177,97.262,184.48,10.043
2026-05-06 21:48:44,blue_tit_observed.csv,0.3301455820517820434268663760,0.825,2.972,0.723,0.234,0.629,0.046,3.82,1.09,11.34,7.035,15.584,16.270,14.899,9.004,8.855,9.152,0.081,7.03,2.407,3.413,1.401,1.516,0.049,12.261,110.188,213.254,7.121
2026-05-06 21:48:44,blue_tit_observed.csv,1.068443254534491766616442786,0.737,3.312,1.627,0.421,0.18,0.02,1.76,11.27,8.88,4.934,17.572,18.278,16.865,4.953,9.355,0.551,0.011,7.18,8.370,4.275,12.464,1.662,0.281,12.271,112.463,211.09,13.836
2026-05-06 21:48:44,blue_tit_observed.csv,0.9505693819647918707397152084,1.135,0.603,3.772,0.526,0.114,0.045,4.06,11.35,10.81,2.061,12.098,16.549,7.646,7.434,11.156,3.711,0.16,6.76,8.316,11.199,5.434,1.273,0.213,12.032,99.696,194.238,5.153
2026-05-06 21:48:44,blue_tit_observed.csv,1.527352753872115739885520131,1.209,2.399,4.723,0.13,0.326,0.04,3.95,1.21,10.62,3.009,8.018,13.903,2.134,7.927,7.882,7.972,0.243,6.56,3.592,3.723,3.462,1.216,0.284,12.169,54.900,104.81,4.991
2026-05-06 21:48:45,blue_tit_observed.csv,0.6086253275845353293476967270,0.98,3.49,1.315,0.479,0.069,0.035,4.42,1.15,10.01,2.573,10.800,19.511,2.088,0.740,0.759,0.721,0.033,7.18,8.646,3.702,13.589,1.788,0.076,12.038,104.471,202.638,6.304
2026-05-06 21:48:45,blue_tit_observed.csv,1.440608426275916671782481295,0.961,3.373,2.817,0.087,0.231,0.047,4.21,10.94,10.95,9.26,10.164,2.307,18.022,13.247,13.956,12.538,0.133,5.53,11.894,12.077,11.71,0.966,0.319,12.055,103.728,203.343,4.113
2026-05-06 21:48:45,blue_tit_observed.csv,0.7495709165392112019778830642,0.791,1.147,0.772,0.141,0.475,0.011,3.49,10.5,10.42,3.127,12.080,9.59,14.571,7.141,6.255,8.027,0.161,6.58,4.496,3.912,5.081,0.891,0.095,12.004,52.905,94.501,11.309
2026-05-06 21:48:46,blue_tit_observed.csv,0.2696068056276329960253481200,0.645,3.612,0.546,0.53,0.638,0.048,2.85,1.43,8.38,9.49,8.315,1.489,15.141,8.988,8.229,9.746,0.088,7.64,13.425,13.595,13.255,1.583,0.099,12.213,66.618,117.948,15.288
2026-05-06 21:48:46,blue_tit_observed.csv,0.3235122343237519290419724336,0.709,1.581,1.088,0.156,0.637,0.048,2.75,1.22,8.62,3.905,10.272,17.686,2.858,7.148,13.028,1.267,0.044,5.93,3.596,3.351,3.842,1.453,0.056,12.207,83.868,158.708,9.027
2026-05-06 21:48:46,blue_tit_observed.csv,0.2885268870306599686561372393,1.02,2.184,4.154,0.214,0.38,0.049,2.14,11.25,9.51,7.634,13.856,18.25,9.461,8.574,6.644,10.505,0.146,6.14,6.830,6.65,7.01,1.75,0.232,12.242,88.710,165.069,12.352
2026-05-06 21:48:47,blue_tit_observed.csv,0.2166946540092258993642362558,1.086,2.132,1.375,0.388,0.37,0.047,3.73,11.71,10.42,11.303,12.509,13.476,11.542,7.355,3.805,10.905,0.127,6.06,9.515,13.492,5.538,1.663,0.183,12.243,80.432,156.665,4.2
2026-05-06 21:48:47,blue_tit_observed.csv,0.7061640342040652667750134267,1.04,1.706,1.134,0.167,0.677,0.01,3.4,11.56,8.91,11.285,14.601,16.422,12.78,0.374,0.356,0.391,0.008,7.64,8.027,9.703,6.351,1.18,0.073,12.263,67.605,128.219,6.991
2026-05-06 21:48:47,blue_tit_observed.csv,0.4032715131151223900558512523,0.949,1.602,2.431,0.465,0.708,0.044,2.19,10.54,8.32,4.8,12.054,8.827,15.282,6.936,9.182,4.691,0.214,8.35,9.802,10.517,9.086,0.955,0.119,12.205,98.250,188.808,7.693
2026-05-06 21:48:48,blue_tit_observed.csv,0.2268263376950394219906865014,0.89,1.536,4.668,0.399,0.701,0.023,3.25,11.07,11.42,3.016,6.118,6.864,5.372,13.212,13.05,13.374,0.145,6.69,8.586,13.443,3.73,1.688,0.078,12.261,63.752,119.788,7.716
2026-05-06 21:48:48,blue_tit_observed.csv,0.2862897177572935327842469785,0.713,2.524,2.686,0.406,0.469,0.049,2.17,11.8,8.81,2.386,18.130,20.000,16.259,5.684,0.998,10.37,0.101,7.48,11.312,12.418,10.205,1.303,0.024,12.091,121.602,227.641,15.563
2026-05-06 21:48:48,blue_tit_observed.csv,1.327744825884195582589211655,0.651,1.695,5.385,0.43,0.263,0.039,4.18,10.65,10.53,8.849,16.784,18.9,14.667,5.757,5.321,6.193,0.033,7.38,7.654,10.286,5.022,1.135,0.139,12.167,53.835,101.771,5.899
2026-05-06 21:48:48,blue_tit_observed.csv,0.5588422549373217837186563384,0.775,2.028,2.993,0.424,0.708,0.035,3.76,1.19,10.29,8.256,13.834,9.74,17.928,10.585,10.990,10.180,0.179,7.52,8.819,8.183,9.455,1.422,0.316,12.186,77.322,144.522,10.123
2026-05-06 21:48:49,blue_tit_observed.csv,0.1679658889179087389221990804,1.058,1.468,2.197,0.506,0.539,0.044,3.1,11.83,9.78,6.73,7.466,3.465,11.466,9.894,12.004,7.783,0.122,8.02,4.908,3.979,5.837,1.359,0.07,12.028,108.870,210.03,7.711
2026-05-06 21:48:49,blue_tit_observed.csv,1.482772419084363672696530105,0.727,2.643,5.153,0.538,0.115,0.024,3.87,10.69,9.83,10.673,13.668,7.848,19.487,3.530,2.353,4.708,0.053,8.11,5.450,8.224,2.676,0.825,0.237,12.259,105.257,194.62,15.894
2026-05-06 21:48:49,blue_tit_observed.csv,0.6136982817153119452592163356,0.811,3.876,3.617,0.392,0.562,0.045,2.02,1.0,10.92,8.995,5.769,0.693,10.845,12.238,11.060,13.415,0.128,8.02,9.912,12.561,7.263,0.812,0.035,12.002,93.830,177.877,9.783
2026-05-06 21:48:50,blue_tit_observed.csv,0.4072158580591904005752486649,0.751,1.515,4.986,0.359,0.318,0.012,2.63,11.93,11.09,9.466,1.232,1.211,1.253,3.032,2.336,3.729,0.029,6.23,9.182,13.801,4.564,0.891,0.112,12.272,68.708,125.436,11.98
2026-05-06 21:48:50,blue_tit_observed.csv,1.955284945004475728228136527,0.98,3.075,4.472,0.327,0.019,0.03,2.85,1.28,10.05,5.043,9.518,3.874,15.161,5.448,6.982,3.914,0.103,6.27,3.866,5.332,2.4,0.999,0.034,12.087,85.326,162.645,8.006
2026-05-06 21:48:50,blue_tit_observed.csv,0.5804833548445384544913348843,1.0,3.402,2.197,0.403,0.424,0.02,1.71,10.57,9.98,6.571,14.372,18.466,10.279,9.616,13.534,5.699,0.216,6.74,1.446,1.428,1.463,0.938,0.048,12.187,60.046,114.49,5.601
2026-05-06 21:48:51,blue_tit_observed.csv,0.5435027802872821084084451093,0.69,1.297,3.921,0.179,0.486,0.028,2.81,1.33,10.07,5.987,9.080,16.075,2.086,5.080,2.793,7.366,0.011,5.83,5.394,10.353,0.436,1.643,0.271,12.269,112.827,217.743,7.911
2026-05-06 21:48:51,blue_tit_observed.csv,2.292112788952664234411365119,0.947,1.974,1.176,0.52,0.453,0.041,1.57,10.68,10.51,8.995,10.938,7.302,14.573,5.000,9.221,0.778,0.097,7.84,0.672,0.713,0.631,1.775,0.319,12.014,69.930,133.547,6.314
2026-05-06 21:48:51,blue_tit_observed.csv,0.3397533200007294665387880556,0.85,3.464,4.761,0.564,0.493,0.032,3.29,1.33,8.97,2.1,7.693,6.478,8.908,11.946,11.225,12.667,0.242,7.41,6.046,4.791,7.301,1.561,0.323,12.142,49.597,94.671,4.523
2026-05-06 21:48:51,blue_tit_observed.csv,1.394520651716502740324834048,1.014,3.759,1.771,0.128,0.496,0.045,4.19,11.7,10.97,8.599,12.084,18.37,5.798,6.446,10.687,2.205,0.193,5.72,3.044,3.280,2.807,0.864,0.197,12.191,72.327,133.159,11.495
2026-05-06 21:48:52,blue_tit_observed.csv,0.2967194673129930485941188499,0.902,3.225,0.657,0.109,0.403,0.025,3.47,11.26,8.41,4.603,5.476,8.295,2.657,4.855,4.324,5.386,0.239,6.54,9.562,8.301,10.823,1.445,0.135,12.22,49.878,87.519,12.237
2026-05-06 21:48:52,blue_tit_observed.csv,2.212963669884091448018733305,1.118,3.25,4.823,0.219,0.11,0.044,4.46,10.79,10.57,9.682,12.234,10.458,14.009,11.168,8.695,13.64,0.141,5.75,4.954,8.296,1.611,0.901,0.144,12.205,95.452,177.449,13.455
2026-05-06 21:48:52,blue_tit_observed.csv,0.8134621282178237227213017545,1.164,1.143,1.167,0.395,0.141,0.003,3.0,11.03,10.39,11.805,14.002,15.973,12.032,9.514,12.15,6.878,0.134,7.78,11.379,11.172,11.586,1.07,0.133,12.138,116.876,228.573,5.18
2026-05-06 21:48:53,blue_tit_observed.csv,2.227275132357777083156698544,0.712,1.64,4.118,0.147,0.445,0.05,4.28,11.98,10.18,10.492,14.152,8.638,19.666,12.535,12.023,13.047,0.016,6.72,9.925,13.307,6.543,0.966,0.038,12.088,113.369,217.963,8.775
2026-05-06 21:48:53,blue_tit_observed.csv,1.554853542208898130669474744,0.757,2.498,4.352,0.114,0.243,0.003,2.81,1.1,8.65,11.402,10.088,15.588,4.589,10.312,8.849,11.774,0.021,6.08,4.335,2.418,6.252,1.281,0.182,12.039,62.294,120.211,4.378
2026-05-06 21:48:53,blue_tit_observed.csv,1.569591039978196970526129913,0.941,0.294,2.858,0.517,0.55,0.01,1.86,10.7,8.74,2.372,3.106,2.865,3.348,9.682,9.793,9.571,0.212,6.22,5.094,7.919,2.269,1.664,0.213,12.196,68.381,122.076,14.686
2026-05-06 21:48:54,blue_tit_observed.csv,0.9432955656860334194641953238,0.777,2.38,5.154,0.339,0.593,0.045,2.29,1.48,11.4,2.28,6.560,5.856,7.263,9.432,12.483,6.381,0.148,5.61,4.664,4.220,5.107,1.678,0.202,12.036,62.746,111.4,14.091
2026-05-06 21:48:54,blue_tit_observed.csv,2.238621781888913133613491931,1.128,2.929,4.646,0.445,0.586,0.001,4.46,11.4,10.97,3.716,4.226,4.670,3.783,9.925,8.459,11.391,0.011,6.43,5.526,4.306,6.745,0.915,0.224,12.158,60.604,108.885,12.324
2026-05-06 21:48:54,blue_tit_observed.csv,0.1514853300464892410694804874,0.9,2.005,2.981,0.505,0.441,0.0,3.1,11.9,8.56,4.568,1.888,1.07,2.706,5.027,1.424,8.63,0.146,8.15,4.088,0.517,7.659,1.08,0.168,12.096,93.818,172.862,14.774
2026-05-06 21:48:55,blue_tit_observed.csv,0.7185103282514130971802325239,0.858,2.239,1.45,0.232,0.394,0.032,4.3,1.34,10.13,2.761,12.342,4.688,19.995,5.442,10.333,0.551,0.192,6.51,5.570,9.367,1.772,0.933,0.188,12.134,87.834,169.014,6.655
2026-05-06 21:48:55,blue_tit_observed.csv,1.140977348790147862981637986,0.823,1.011,3.015,0.148,0.315,0.033,2.45,10.75,8.48,10.979,15.658,14.031,17.286,10.196,6.515,13.878,0.002,6.46,5.118,5.263,4.972,1.374,0.148,12.227,117.640,219.739,15.541
2026-05-06 21:48:55,blue_tit_observed.csv,0.6867899782464552619253263278,0.967,1.681,0.684,0.428,0.015,0.003,3.09,10.68,8.3,9.707,13.208,19.908,6.509,8.536,7.204,9.867,0.187,8.39,8.272,4.993,11.551,0.93,0.13,12.174,90.732,169.077,12.387
2026-05-06 21:48:55,blue_tit_observed.csv,0.7108094946994738940608571439,1.132,1.509,1.112,0.138,0.301,0.042,3.79,11.51,8.92,5.689,7.295,7.312,7.278,6.955,7.713,6.197,0.204,5.57,2.886,1.679,4.094,1.112,0.35,12.246,117.084,220.591,13.576
2026-05-06 21:48:56,blue_tit_observed.csv,0.7148606270468852434205899160,0.791,1.006,4.149,0.255,0.366,0.035,2.28,11.16,11.01,7.604,14.576,19.076,10.075,11.750,9.703,13.797,0.107,6.86,10.524,13.892,7.157,1.172,0.156,12.179,87.023,169.547,4.499
2026-05-06 21:48:56,blue_tit_observed.csv,1.327085063069839074615438709,1.061,1.677,5.169,0.097,0.654,0.04,4.1,10.57,10.84,4.229,13.798,18.055,9.54,5.328,8.427,2.228,0.186,7.06,5.874,7.012,4.736,1.494,0.097,12.162,103.601,191.719,15.483
2026-05-06 21:48:56,blue_tit_observed.csv,0.3337256844005232136152144686,1.112,3.409,1.618,0.177,0.708,0.019,2.73,1.18,8.89,3.702,12.198,17.681,6.714,8.636,5.661,11.611,0.162,7.79,5.872,11.116,0.628,1.371,0.058,12.289,78.054,140.905,15.202
2026-05-06 21:48:57,blue_tit_observed.csv,0.2439882677972266200020327434,0.741,2.531,1.967,0.521,0.376,0.019,3.31,11.3,9.28,3.076,2.788,1.868,3.707,5.566,7.379,3.754,0.013,5.69,6.934,4.223,9.644,1.569,0.042,12.228,106.552,203.933,9.171
2026-05-06 21:48:57,blue_tit_observed.csv,0.3301832127591458609539097223,0.855,0.931,1.556,0.117,0.534,0.023,4.45,10.92,10.57,10.486,3.379,2.831,3.927,4.358,1.662,7.055,0.062,7.27,9.123,5.664,12.582,1.709,0.313,12.195,74.176,140.614,7.739
2026-05-06 21:48:57,blue_tit_observed.csv,1.303139058505864589715219428,0.738,2.9,5.173,0.164,0.649,0.007,4.23,1.05,8.67,3.362,9.055,9.923,8.187,9.493,8.798,10.188,0.06,8.17,10.734,9.005,12.462,1.544,0.014,12.027,94.621,177.076,12.166
2026-05-06 21:48:58,blue_tit_observed.csv,0.5234818647392432171658362533,0.995,3.521,2.296,0.453,0.733,0.02,3.86,11.43,8.67,5.077,11.232,6.734,15.731,9.486,9.178,9.794,0.231,8.44,3.036,5.566,0.506,1.389,0.011,12.043,104.146,194.589,13.704
2026-05-06 21:48:58,blue_tit_observed.csv,0.6664878744275381306840484799,0.721,2.828,4.253,0.352,0.297,0.023,1.57,11.68,9.3,11.475,8.432,7.592,9.272,6.778,3.226,10.329,0.003,5.8,9.352,11.261,7.443,1.146,0.174,12.09,73.505,140.497,6.513
2026-05-06 21:48:58,blue_tit_observed.csv,0.4918142831927206104908545346,0.857,0.882,4.087,0.526,0.155,0.024,3.38,1.4,10.39,10.273,17.290,16.735,17.844,2.271,0.695,3.847,0.165,6.0,3.103,1.634,4.572,1.679,0.132,12.157,124.994,237.68,12.308
2026-05-06 21:48:58,blue_tit_observed.csv,0.3290969062500821988454530544,0.645,2.448,4.103,0.293,0.493,0.049,1.82,11.5,9.57,3.591,3.314,3.654,2.974,6.702,4.283,9.122,0.224,7.27,12.776,14.000,11.552,1.312,0.349,12.135,84.572,157.046,12.098
2026-05-06 21:48:59,blue_tit_observed.csv,2.334344862115449974564131161,1.117,1.374,3.85,0.327,0.704,0.003,1.85,11.87,9.96,7.491,0.832,0.888,0.777,4.641,8.526,0.756,0.171,8.23,3.998,5.95,2.045,1.601,0.219,12.011,113.170,221.164,5.177
2026-05-06 21:48:59,blue_tit_observed.csv,0.6780700052620989028049876327,1.149,0.302,2.178,0.437,0.361,0.014,2.87,1.14,9.44,11.513,10.420,10.441,10.399,6.204,8.047,4.362,0.03,6.53,12.762,13.289,12.236,1.541,0.171,12.158,60.103,107.258,12.948
