TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,WINTER_RISE_WIDTH,WINTER_FALL_WIDTH,AUTUMN_WIDTH,AUTUMN_RISE_WIDTH,AUTUMN_FALL_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SUMMER_RISE_WIDTH,SUMMER_FALL_WIDTH,SCALE
2026-05-06 09:39:37,dunnock_observed.csv,1.564475882086155753201453410,1.066,2.438,1.275,0.28,0.579,0.317,3.98,10.54,16.034,17.687,14.38,4.601,3.347,5.855,0.168,8.69,2.397,4.268,0.526,0.835
2026-05-06 09:39:37,dunnock_observed.csv,0.8657811834131559512196229548,0.899,0.963,3.598,0.082,0.379,0.387,3.64,1.43,0.942,1.018,0.866,7.156,6.584,7.728,0.025,8.17,9.226,6.913,11.54,1.208
2026-05-06 09:39:38,dunnock_observed.csv,1.171918485134599906347456653,0.99,2.856,3.257,0.176,0.468,0.377,4.43,1.32,16.292,16.26,16.323,7.953,3.52,12.386,0.018,7.86,7.122,3.313,10.93,1.637
2026-05-06 09:39:38,dunnock_observed.csv,0.7424515195594222789098148036,1.047,2.409,5.68,0.287,0.137,0.301,4.44,11.81,14.616,9.909,19.324,11.810,13.775,9.846,0.204,9.77,6.426,10.868,1.985,1.638
2026-05-06 09:39:38,dunnock_observed.csv,1.297449241422879411426698106,0.809,3.985,1.783,0.341,0.363,0.325,1.96,10.75,13.273,8.351,18.195,2.774,2.452,3.096,0.242,10.13,4.974,0.973,8.974,1.381
2026-05-06 09:39:39,dunnock_observed.csv,1.640858783075844089634148475,0.702,3.423,5.497,0.211,0.01,0.401,4.2,11.33,0.956,0.389,1.522,4.978,2.147,7.81,0.16,9.75,7.760,9.31,6.21,1.775
2026-05-06 09:39:39,dunnock_observed.csv,1.187223412689839153582851466,0.826,2.298,3.65,0.267,0.563,0.064,2.39,11.11,3.748,3.227,4.268,3.218,1.403,5.034,0.067,10.1,9.654,7.097,12.211,0.841
2026-05-06 09:39:39,dunnock_observed.csv,0.5113840649393736718846144062,1.079,1.775,3.167,0.345,0.414,0.109,2.94,11.89,12.208,9.438,14.977,5.580,10.373,0.786,0.218,8.02,12.761,14.000,11.522,1.548
2026-05-06 09:39:40,dunnock_observed.csv,0.8187589948162673361722203268,0.943,1.787,2.788,0.259,0.229,0.137,3.71,11.8,10.880,5.975,15.785,5.040,1.645,8.434,0.155,9.74,6.171,7.304,5.038,1.72
2026-05-06 09:39:40,dunnock_observed.csv,1.635481313166807653590593853,0.826,1.366,4.289,0.111,0.452,0.057,4.27,10.98,15.533,15.517,15.549,11.029,12.268,9.79,0.149,8.23,3.110,0.994,5.226,1.384
2026-05-06 09:39:40,dunnock_observed.csv,1.753614372984136080689065324,0.687,2.486,1.096,0.354,0.153,0.106,1.87,1.49,9.054,17.549,0.559,2.477,3.846,1.108,0.2,8.64,6.147,5.192,7.102,1.586
2026-05-06 09:39:40,dunnock_observed.csv,0.4837165362391691408517811144,0.617,3.198,3.467,0.324,0.26,0.191,3.89,11.85,11.000,8.785,13.216,5.290,9.017,1.564,0.176,9.02,9.603,9.253,9.953,1.008
2026-05-06 09:39:41,dunnock_observed.csv,1.671493643184794593226672066,0.963,3.806,3.764,0.056,0.255,0.005,2.99,11.6,9.702,10.285,9.120,6.783,7.088,6.478,0.079,10.11,3.096,5.13,1.062,1.698
2026-05-06 09:39:41,dunnock_observed.csv,0.5991061897963679181990058341,0.666,0.774,1.237,0.406,0.38,0.398,4.23,10.6,5.924,8.449,3.399,4.008,2.61,5.406,0.24,9.32,10.361,7.657,13.065,1.412
2026-05-06 09:39:41,dunnock_observed.csv,1.150999436744943568207269263,0.898,0.842,1.591,0.331,0.375,0.025,1.76,1.45,2.052,1.997,2.106,5.054,4.726,5.381,0.02,7.68,7.918,3.989,11.848,0.936
2026-05-06 09:39:42,dunnock_observed.csv,3.071815486579022057216580275,0.821,2.197,5.954,0.126,0.045,0.083,3.97,11.25,17.758,16.79,18.725,6.374,0.353,12.394,0.015,8.23,11.804,13.494,10.113,1.137
2026-05-06 09:39:42,dunnock_observed.csv,1.866613713085295672955591045,0.932,3.584,3.092,0.168,0.282,0.374,2.8,10.9,9.948,13.137,6.759,11.388,11.852,10.925,0.137,8.69,5.176,4.444,5.908,0.867
2026-05-06 09:39:42,dunnock_observed.csv,1.135567831892500980145844240,0.962,1.52,3.067,0.408,0.553,0.122,2.23,11.61,6.987,1.367,12.607,11.700,11.4,12.0,0.22,8.87,8.036,8.896,7.176,1.197
2026-05-06 09:39:43,dunnock_observed.csv,1.555627994080222678767978983,0.754,2.495,3.076,0.077,0.617,0.027,3.33,10.66,3.130,5.541,0.72,5.686,3.515,7.856,0.043,8.97,4.895,8.258,1.532,0.86
2026-05-06 09:39:43,dunnock_observed.csv,0.5707421075671011117215640898,0.805,0.756,3.651,0.455,0.466,0.274,4.21,11.11,12.266,19.735,4.796,1.546,0.801,2.29,0.108,7.75,6.812,7.515,6.110,1.117
2026-05-06 09:39:43,dunnock_observed.csv,1.445210444383011288459855949,1.01,1.912,4.511,0.398,0.635,0.132,4.39,1.45,12.137,7.918,16.356,2.656,2.377,2.934,0.129,9.7,10.043,7.507,12.579,0.859
2026-05-06 09:39:43,dunnock_observed.csv,1.847501537701466831623043066,0.839,0.998,5.564,0.05,0.542,0.312,4.43,11.26,14.347,12.183,16.511,3.362,1.434,5.289,0.086,8.58,9.317,8.624,10.01,1.075
2026-05-06 09:39:44,dunnock_observed.csv,1.537846373091588400944578815,1.007,1.282,2.53,0.094,0.448,0.059,3.87,10.56,13.874,13.741,14.008,2.854,4.364,1.345,0.134,8.26,11.953,11.433,12.473,1.232
2026-05-06 09:39:44,dunnock_observed.csv,0.8255440523824274018319160257,0.648,3.511,1.185,0.209,0.717,0.277,4.44,1.46,14.260,11.844,16.676,7.278,7.615,6.94,0.236,8.65,12.379,11.093,13.665,1.773
2026-05-06 09:39:44,dunnock_observed.csv,0.9396571985249774454376139707,0.959,1.861,5.341,0.122,0.581,0.144,2.96,1.43,6.512,6.110,6.915,6.032,6.170,5.895,0.092,9.07,2.917,2.518,3.316,1.578
2026-05-06 09:39:45,dunnock_observed.csv,2.903300505443764156132406535,0.999,0.505,5.581,0.265,0.139,0.16,2.51,10.57,18.152,19.811,16.493,10.128,7.97,12.287,0.032,10.24,8.026,12.325,3.726,1.523
2026-05-06 09:39:45,dunnock_observed.csv,2.186375707458062490313304651,0.954,0.802,1.755,0.184,0.712,0.277,1.79,11.06,6.893,3.789,9.997,5.500,3.621,7.38,0.029,7.72,1.452,0.535,2.368,1.395
2026-05-06 09:39:45,dunnock_observed.csv,0.9433645737049544617999951769,1.011,3.532,4.888,0.085,0.73,0.346,2.72,10.9,15.118,11.822,18.414,7.084,12.474,1.694,0.094,8.48,5.464,7.062,3.866,1.504
2026-05-06 09:39:46,dunnock_observed.csv,1.418209304111904582507013417,0.656,1.269,4.624,0.115,0.729,0.172,3.39,11.19,6.128,5.178,7.079,11.438,10.096,12.779,0.19,9.17,8.530,3.676,13.383,0.885
2026-05-06 09:39:46,dunnock_observed.csv,0.6558297567601150869419713232,1.04,0.62,4.494,0.432,0.411,0.315,2.4,11.01,17.618,15.807,19.428,9.060,13.49,4.631,0.204,8.99,7.835,2.01,13.66,1.625
2026-05-06 09:39:46,dunnock_observed.csv,0.8031173259128708565996821816,0.886,2.745,4.059,0.223,0.101,0.345,1.83,11.29,10.138,7.039,13.237,9.183,9.978,8.388,0.193,10.15,5.200,3.205,7.194,1.7
2026-05-06 09:39:46,dunnock_observed.csv,2.297891405362629216407973521,0.93,1.457,2.548,0.15,0.39,0.029,1.78,11.18,12.894,14.157,11.63,7.224,13.734,0.713,0.024,8.15,11.194,11.099,11.288,0.813
2026-05-06 09:39:47,dunnock_observed.csv,1.207958222599528273402229490,0.571,3.006,4.043,0.295,0.729,0.14,4.03,1.44,9.372,8.980,9.764,6.109,8.347,3.871,0.211,10.03,5.340,3.276,7.405,1.083
2026-05-06 09:39:47,dunnock_observed.csv,0.9166943609449129173047789487,0.869,1.63,3.391,0.276,0.609,0.388,3.3,1.41,13.054,10.566,15.541,6.714,1.33,12.097,0.074,8.95,2.919,1.99,3.848,1.209
2026-05-06 09:39:47,dunnock_observed.csv,0.7147796300437697095455234812,1.053,2.438,1.203,0.263,0.56,0.324,3.34,11.37,3.493,5.218,1.768,0.724,0.788,0.660,0.243,8.75,6.084,11.284,0.885,0.935
2026-05-06 09:39:48,dunnock_observed.csv,0.8237550781938751942118202924,1.004,0.752,5.429,0.374,0.52,0.013,1.51,10.66,8.877,17.05,0.704,9.480,8.103,10.856,0.139,8.22,9.850,9.448,10.251,0.943
2026-05-06 09:39:48,dunnock_observed.csv,2.939229012530673379021925801,0.918,2.441,5.318,0.143,0.37,0.145,2.78,11.02,19.478,19.14,19.815,6.310,11.773,0.848,0.027,8.78,5.665,1.59,9.74,0.867
2026-05-06 09:39:48,dunnock_observed.csv,1.464796579511986108639185741,0.998,3.518,0.595,0.143,0.528,0.051,2.8,11.83,16.246,14.256,18.236,8.826,4.949,12.702,0.09,9.91,4.220,3.549,4.89,0.817
2026-05-06 09:39:48,dunnock_observed.csv,1.301210702819374154482845225,0.714,1.796,2.454,0.051,0.448,0.251,2.8,1.42,8.340,8.112,8.568,10.494,13.614,7.373,0.023,8.54,7.686,7.686,7.685,1.08
2026-05-06 09:39:49,dunnock_observed.csv,2.111769926075243591232296424,1.004,0.66,1.125,0.272,0.414,0.391,1.92,11.13,5.190,6.732,3.647,8.748,11.807,5.688,0.054,9.64,8.046,2.361,13.732,1.799
2026-05-06 09:39:49,dunnock_observed.csv,1.705438594081124575836590051,0.579,0.581,1.642,0.414,0.7,0.229,4.4,11.71,7.449,13.586,1.312,6.810,5.898,7.721,0.084,8.82,2.542,1.619,3.466,1.391
2026-05-06 09:39:49,dunnock_observed.csv,0.9177009126800699831850671176,0.613,0.391,2.219,0.408,0.098,0.433,1.63,11.61,9.724,4.798,14.65,7.174,13.375,0.972,0.1,8.35,12.732,13.447,12.018,1.229
2026-05-06 09:39:50,dunnock_observed.csv,0.8059302987540065157737657970,0.547,1.401,3.613,0.419,0.23,0.364,3.98,11.56,9.394,16.122,2.665,9.700,12.661,6.739,0.195,9.49,9.350,7.028,11.672,0.935
2026-05-06 09:39:50,dunnock_observed.csv,1.641702711449413855240730421,1.08,1.766,3.096,0.076,0.214,0.314,1.59,1.23,11.172,5.18,17.163,9.542,10.997,8.087,0.194,8.53,10.713,8.495,12.931,1.528
2026-05-06 09:39:50,dunnock_observed.csv,1.547569107613731537033720718,0.964,0.875,0.673,0.188,0.402,0.288,2.6,11.1,8.967,10.086,7.848,10.810,13.044,8.576,0.215,9.27,5.908,10.101,1.716,1.778
2026-05-06 09:39:51,dunnock_observed.csv,0.6228689401727668316469200124,0.957,3.072,5.813,0.202,0.51,0.199,2.42,10.79,13.934,16.226,11.642,9.760,9.004,10.516,0.204,8.51,4.550,2.462,6.637,1.744
2026-05-06 09:39:51,dunnock_observed.csv,0.5491073217529648943434367079,0.794,0.978,2.298,0.332,0.533,0.058,2.99,1.21,3.044,4.187,1.9,2.921,2.145,3.697,0.171,8.11,8.082,7.698,8.466,1.077
2026-05-06 09:39:51,dunnock_observed.csv,0.6418576836051078794156273401,0.877,1.729,0.974,0.406,0.47,0.002,4.15,10.91,9.207,2.313,16.101,6.417,3.296,9.538,0.154,10.28,7.557,9.625,5.489,1.136
2026-05-06 09:39:51,dunnock_observed.csv,3.188127222922523110325433893,0.726,0.286,2.906,0.168,0.626,0.126,2.06,11.66,6.404,5.105,7.702,10.912,8.807,13.016,0.006,8.34,7.657,5.146,10.168,1.734
2026-05-06 09:39:52,dunnock_observed.csv,1.917938201458433431010800937,1.028,0.4,1.047,0.154,0.57,0.107,3.47,10.53,13.664,19.37,7.957,7.475,7.068,7.882,0.089,9.67,7.748,10.658,4.837,0.851
2026-05-06 09:39:52,dunnock_observed.csv,1.554662853802503846821194272,0.555,3.489,5.205,0.297,0.679,0.074,3.6,11.91,12.587,14.278,10.896,8.522,12.942,4.103,0.157,8.04,1.769,1.313,2.225,1.26
2026-05-06 09:39:52,dunnock_observed.csv,1.461197638112879526791257585,0.594,0.71,2.644,0.236,0.721,0.341,1.62,11.78,3.952,1.86,6.044,5.324,6.96,3.687,0.101,7.99,7.207,5.717,8.697,1.489
2026-05-06 09:39:53,dunnock_observed.csv,0.7076797522315193971618749203,1.05,2.362,1.302,0.404,0.471,0.029,3.93,11.45,8.792,3.957,13.627,6.657,9.558,3.756,0.19,9.25,7.795,2.836,12.754,1.083
2026-05-06 09:39:53,dunnock_observed.csv,0.8992299641652053679086329345,0.882,2.423,5.391,0.339,0.3,0.166,4.26,10.79,6.858,1.44,12.276,4.438,2.441,6.436,0.024,10.04,5.726,3.17,8.283,1.41
2026-05-06 09:39:53,dunnock_observed.csv,1.279783506548256933594426993,0.773,3.807,5.663,0.402,0.471,0.302,1.54,11.74,1.608,1.514,1.703,10.006,12.323,7.688,0.182,8.98,6.016,4.682,7.35,1.469
2026-05-06 09:39:54,dunnock_observed.csv,1.744145395985296714562260860,0.577,0.27,5.82,0.05,0.31,0.078,2.11,10.95,7.138,2.564,11.711,1.970,2.409,1.532,0.146,8.01,7.798,8.998,6.598,0.932
2026-05-06 09:39:54,dunnock_observed.csv,1.576287188652071384241287584,0.934,3.694,1.715,0.172,0.566,0.168,3.45,11.58,9.474,14.253,4.696,6.054,3.656,8.452,0.056,8.31,6.564,6.677,6.452,0.815
2026-05-06 09:39:54,dunnock_observed.csv,0.4837865228577548390586394015,0.698,2.348,3.571,0.32,0.429,0.175,3.54,10.7,1.910,2.187,1.632,5.748,4.79,6.705,0.043,9.75,7.174,4.32,10.028,1.284
2026-05-06 09:39:54,dunnock_observed.csv,1.140018489385513372828212893,0.845,3.038,1.744,0.142,0.405,0.24,3.87,11.81,15.718,15.060,16.375,12.426,13.155,11.696,0.114,9.03,7.190,9.721,4.659,1.04
2026-05-06 09:39:55,dunnock_observed.csv,1.962396549215346182371523081,1.087,3.851,4.062,0.142,0.295,0.11,2.75,1.21,12.978,13.499,12.457,8.214,4.267,12.16,0.104,10.01,9.981,8.889,11.073,1.021
2026-05-06 09:39:55,dunnock_observed.csv,0.6311451525472321712952594221,0.66,0.475,1.494,0.446,0.705,0.429,4.0,1.2,8.733,5.452,12.014,9.403,7.645,11.161,0.126,9.83,7.862,5.394,10.33,1.509
2026-05-06 09:39:55,dunnock_observed.csv,1.674264874584177011377354554,0.56,2.25,3.373,0.424,0.387,0.419,2.17,11.81,14.937,13.988,15.886,7.298,9.951,4.644,0.184,9.49,6.173,1.167,11.179,1.768
2026-05-06 09:39:56,dunnock_observed.csv,1.610012129007117365103033879,0.71,3.224,0.64,0.249,0.658,0.087,4.25,11.02,12.720,19.996,5.443,1.524,2.429,0.62,0.035,9.26,7.552,6.272,8.831,0.945
2026-05-06 09:39:56,dunnock_observed.csv,1.814663450155827444306848476,0.68,1.301,5.05,0.074,0.095,0.404,3.13,1.3,12.970,10.539,15.401,10.882,12.445,9.32,0.008,10.25,11.975,13.966,9.984,1.006
2026-05-06 09:39:56,dunnock_observed.csv,2.179118891548746527162029043,1.034,3.829,5.866,0.375,0.252,0.078,2.91,1.4,13.833,8.753,18.913,1.257,1.261,1.253,0.07,8.08,9.133,9.809,8.457,0.859
2026-05-06 09:39:57,dunnock_observed.csv,1.554091682918122538567426106,1.105,1.825,2.713,0.086,0.579,0.098,2.45,1.02,9.764,2.981,16.546,7.321,8.505,6.137,0.007,7.94,7.372,11.999,2.744,1.268
2026-05-06 09:39:57,dunnock_observed.csv,0.8099457720318582411219420206,0.896,1.976,5.674,0.198,0.122,0.073,1.59,11.86,2.468,0.968,3.968,4.930,7.833,2.028,0.244,8.17,5.565,3.077,8.053,1.759
2026-05-06 09:39:57,dunnock_observed.csv,1.792151439066291194707116506,0.771,0.566,1.946,0.414,0.241,0.337,4.21,10.79,7.922,8.165,7.679,6.006,6.927,5.086,0.008,9.46,7.352,5.104,9.599,0.898
2026-05-06 09:39:57,dunnock_observed.csv,0.8333500659073052202781972603,1.05,1.349,4.964,0.447,0.57,0.189,3.06,11.39,10.054,4.875,15.232,7.627,11.896,3.358,0.208,7.55,4.032,4.578,3.487,1.644
2026-05-06 09:39:58,dunnock_observed.csv,0.8900659670371613704451689338,0.953,2.62,4.1,0.071,0.626,0.441,2.85,11.76,18.320,18.668,17.972,9.165,7.883,10.447,0.12,9.67,3.490,3.916,3.063,1.665
2026-05-06 09:39:58,dunnock_observed.csv,1.540267559348559272045595657,0.554,3.55,4.151,0.293,0.463,0.283,3.39,11.3,15.535,17.532,13.538,7.364,9.93,4.798,0.074,7.99,4.148,5.085,3.21,1.057
2026-05-06 09:39:58,dunnock_observed.csv,0.6138788620423321890662957898,0.893,1.255,5.747,0.257,0.73,0.231,3.24,11.79,9.986,13.434,6.538,5.042,1.581,8.502,0.138,9.1,8.272,5.12,11.425,1.734
2026-05-06 09:39:59,dunnock_observed.csv,1.130131054876775246422347589,0.636,2.396,3.222,0.355,0.297,0.071,1.82,1.42,16.302,15.315,17.29,9.139,11.562,6.716,0.119,8.59,8.050,10.56,5.54,1.324
2026-05-06 09:39:59,dunnock_observed.csv,1.246986439421118907150061496,1.08,3.602,3.991,0.223,0.412,0.422,2.26,10.76,5.831,5.202,6.46,7.369,5.509,9.229,0.043,10.29,7.355,5.2,9.51,1.304
2026-05-06 09:39:59,dunnock_observed.csv,1.299182452956896077829420840,0.93,2.922,1.626,0.201,0.184,0.361,2.25,1.47,7.097,0.464,13.73,3.879,0.7,7.058,0.19,7.99,9.128,11.873,6.383,1.328
2026-05-06 09:40:00,dunnock_observed.csv,1.840646639725292188488731369,1.1,1.756,1.694,0.147,0.349,0.004,1.92,10.95,10.832,10.810,10.854,6.435,8.517,4.353,0.232,9.03,7.849,5.854,9.844,0.818
2026-05-06 09:40:00,dunnock_observed.csv,2.188763594827168831864762000,0.864,1.258,4.384,0.369,0.65,0.102,4.18,11.6,12.848,11.005,14.69,7.743,4.198,11.288,0.037,9.15,9.966,10.300,9.633,0.934
2026-05-06 09:40:00,dunnock_observed.csv,0.7387767711590080939116681839,0.822,2.471,4.695,0.272,0.394,0.352,1.71,10.75,11.406,13.785,9.028,9.940,12.778,7.101,0.18,9.05,11.696,12.59,10.803,1.139
2026-05-06 09:40:00,dunnock_observed.csv,1.013628949160559550739662515,0.78,2.37,2.138,0.306,0.722,0.351,1.87,11.71,3.040,4.117,1.964,1.361,1.358,1.364,0.186,10.39,6.208,6.719,5.697,0.869
2026-05-06 09:40:01,dunnock_observed.csv,2.082197502107422808245296131,0.783,1.803,4.927,0.419,0.544,0.439,4.03,10.82,5.330,4.778,5.883,6.876,6.934,6.818,0.135,10.03,7.126,9.309,4.942,0.906
2026-05-06 09:40:01,dunnock_observed.csv,0.9513678735781082240181400997,0.594,2.643,1.596,0.159,0.562,0.364,2.3,10.81,8.480,7.721,9.239,3.871,3.456,4.286,0.083,9.05,2.507,1.177,3.837,0.856
2026-05-06 09:40:01,dunnock_observed.csv,0.8103893467972501534560418183,0.856,3.859,3.444,0.367,0.303,0.302,3.03,1.02,12.074,14.954,9.195,7.286,11.729,2.843,0.105,8.21,7.570,11.417,3.724,1.206
2026-05-06 09:40:02,dunnock_observed.csv,2.024010512509749316419386980,0.817,3.653,5.729,0.356,0.071,0.183,2.7,11.36,8.500,12.107,4.894,8.922,9.098,8.747,0.137,7.69,6.994,3.797,10.19,0.83
2026-05-06 09:40:02,dunnock_observed.csv,2.541804962313553910123456177,0.871,2.102,0.716,0.199,0.102,0.392,1.69,11.93,7.834,15.029,0.64,3.846,1.459,6.232,0.234,8.81,9.901,11.68,8.122,1.748
2026-05-06 09:40:02,dunnock_observed.csv,1.417807975865165215521799663,0.725,1.453,1.402,0.263,0.509,0.113,1.58,1.43,11.110,13.527,8.693,11.584,12.059,11.11,0.06,9.29,3.979,1.014,6.944,1.177
2026-05-06 09:40:03,dunnock_observed.csv,0.7051653267728781631288704392,0.668,3.971,2.279,0.242,0.112,0.047,3.58,1.32,15.258,17.46,13.056,0.672,0.590,0.754,0.191,8.39,3.776,4.837,2.714,1.699
2026-05-06 09:40:03,dunnock_observed.csv,2.576124002059168064469332638,0.926,1.91,1.96,0.085,0.421,0.403,2.37,1.39,14.254,14.826,13.681,6.202,6.989,5.415,0.014,7.7,1.828,1.123,2.533,1.79
2026-05-06 09:40:03,dunnock_observed.csv,0.9225560672124010852147473189,0.551,2.793,3.11,0.359,0.174,0.207,4.23,1.37,12.110,13.583,10.637,8.772,8.918,8.627,0.202,9.77,7.722,5.397,10.048,1.177
2026-05-06 09:40:03,dunnock_observed.csv,1.157587944968332775173535704,1.085,2.647,3.351,0.155,0.254,0.412,4.21,1.28,16.515,16.878,16.152,2.948,2.448,3.448,0.062,10.1,8.392,7.521,9.264,1.688
2026-05-06 09:40:04,dunnock_observed.csv,1.792713080014861553204963341,0.632,1.672,5.152,0.387,0.058,0.211,4.31,11.2,11.408,13.237,9.578,1.194,0.913,1.476,0.231,8.53,5.201,2.591,7.811,1.625
2026-05-06 09:40:04,dunnock_observed.csv,1.595765568355013966620745992,1.117,0.964,1.528,0.336,0.153,0.158,4.44,11.89,13.423,13.925,12.921,2.926,3.309,2.542,0.15,10.32,5.525,5.929,5.121,1.108
2026-05-06 10:15:59,dunnock_observed.csv,1.059953611084970923177170167,0.834,1.244,1.758,0.268,0.732,0.182,3.52,11.61,14.500,18.262,10.737,11.875,11.629,12.121,0.101,9.21,4.646,8.229,1.063,1.031
2026-05-06 10:16:00,dunnock_observed.csv,1.016814061729950925504993571,0.837,3.373,2.875,0.071,0.198,0.438,4.39,11.96,5.520,9.919,1.121,5.888,3.469,8.306,0.239,7.77,9.381,8.871,9.891,1.107
2026-05-06 10:16:00,dunnock_observed.csv,1.887011081764621371984696170,0.816,2.255,4.053,0.183,0.137,0.399,3.5,10.66,12.700,15.858,9.543,11.929,12.546,11.312,0.175,9.46,7.731,9.959,5.503,1.026
2026-05-06 10:16:00,dunnock_observed.csv,0.8442625452866227383655382474,0.807,3.434,1.44,0.138,0.469,0.011,4.46,10.91,18.533,17.066,20.000,9.914,7.206,12.622,0.159,8.64,7.212,1.168,13.257,1.73
2026-05-06 10:16:01,dunnock_observed.csv,1.603799721215482907056298194,0.604,1.436,2.966,0.284,0.542,0.1,2.56,11.79,12.766,5.532,19.999,9.316,9.478,9.153,0.204,8.67,4.149,4.573,3.725,1.781
2026-05-06 10:16:01,dunnock_observed.csv,0.8044403404877333751526566898,0.604,1.025,4.863,0.256,0.606,0.047,2.2,11.88,3.995,2.95,5.04,7.296,13.541,1.051,0.203,9.65,10.150,9.192,11.108,1.325
2026-05-06 10:16:01,dunnock_observed.csv,1.258282590108474124862196695,1.085,3.117,4.635,0.283,0.623,0.424,1.5,11.16,10.478,19.567,1.388,6.880,11.695,2.065,0.112,8.49,9.504,9.739,9.269,1.455
2026-05-06 10:16:02,dunnock_observed.csv,0.5938272028418266537122053383,0.773,3.26,4.009,0.262,0.737,0.179,2.52,10.91,4.686,7.67,1.702,3.807,5.545,2.069,0.074,9.24,3.286,5.079,1.492,1.384
2026-05-06 10:16:02,dunnock_observed.csv,1.790807082337157074114801338,0.695,0.277,2.676,0.191,0.105,0.061,2.54,11.37,9.884,6.517,13.251,11.560,10.934,12.186,0.031,9.98,3.312,2.73,3.894,1.457
2026-05-06 10:16:02,dunnock_observed.csv,1.987436998455905104590450948,0.549,0.922,3.787,0.159,0.052,0.34,2.45,1.13,6.610,1.134,12.086,2.904,3.244,2.565,0.091,10.1,0.368,0.385,0.350,1.533
2026-05-06 10:16:02,dunnock_observed.csv,1.025593612198021052353378017,0.936,2.769,0.915,0.157,0.657,0.124,1.52,10.63,11.084,10.126,12.043,2.458,3.209,1.708,0.223,8.3,9.818,11.528,8.107,1.068
2026-05-06 10:16:03,dunnock_observed.csv,1.801124048351641959754636807,0.541,0.465,4.512,0.172,0.708,0.058,3.99,10.83,5.812,5.984,5.641,11.762,10.351,13.173,0.071,9.78,7.746,1.526,13.967,1.069
2026-05-06 10:16:03,dunnock_observed.csv,0.9136132704987180584692645102,0.874,0.3,2.818,0.078,0.39,0.416,4.15,1.4,4.338,7.447,1.228,7.904,1.966,13.843,0.184,8.64,2.338,2.189,2.488,1.28
2026-05-06 10:16:03,dunnock_observed.csv,1.026649942687712881336576823,1.119,1.467,4.852,0.178,0.599,0.406,4.29,10.75,18.957,19.223,18.691,5.164,9.747,0.582,0.097,8.3,9.842,10.114,9.571,1.76
2026-05-06 10:16:04,dunnock_observed.csv,1.222042741657549787471361317,0.839,1.798,5.553,0.19,0.274,0.318,2.77,10.88,18.116,20.000,16.232,8.664,10.874,6.453,0.119,9.09,2.169,0.636,3.702,1.735
2026-05-06 10:16:04,dunnock_observed.csv,1.111429782836929764901047663,0.751,0.256,3.504,0.163,0.527,0.342,3.93,1.1,12.524,10.989,14.058,4.950,2.371,7.528,0.133,8.55,4.224,3.971,4.476,0.942
2026-05-06 10:16:04,dunnock_observed.csv,0.5360772827201665635257528400,0.646,3.8,0.692,0.356,0.666,0.371,3.61,11.9,12.966,8.304,17.627,7.485,11.208,3.762,0.166,8.77,5.263,6.26,4.266,1.269
2026-05-06 10:16:05,dunnock_observed.csv,1.515318908866296066065781676,1.0,0.707,5.623,0.108,0.269,0.395,4.15,11.11,17.975,16.749,19.201,0.501,0.528,0.474,0.227,7.88,6.950,4.048,9.853,1.033
2026-05-06 10:16:05,dunnock_observed.csv,1.537573454562979331656487642,0.595,0.768,5.757,0.222,0.519,0.39,3.19,11.1,17.768,18.563,16.974,3.506,2.966,4.046,0.069,8.49,12.647,13.783,11.511,0.813
2026-05-06 10:16:05,dunnock_observed.csv,1.725909256275014821731202174,0.687,0.351,2.903,0.35,0.127,0.411,3.13,11.3,13.398,16.75,10.047,2.407,0.533,4.281,0.137,7.56,6.396,9.04,3.753,1.346
2026-05-06 10:16:05,dunnock_observed.csv,1.013176644715478146010054575,0.707,1.642,4.699,0.132,0.141,0.216,3.74,11.9,8.114,12.736,3.492,8.215,3.964,12.466,0.049,7.94,7.480,6.475,8.484,1.525
2026-05-06 10:16:06,dunnock_observed.csv,0.5283910039947703918737496173,0.771,1.246,3.822,0.446,0.69,0.331,4.42,11.27,17.988,18.943,17.032,7.281,10.699,3.863,0.201,8.91,10.402,9.457,11.346,1.564
2026-05-06 10:16:06,dunnock_observed.csv,1.000506333907362644895828290,0.615,1.279,0.535,0.095,0.281,0.055,3.3,11.12,4.738,4.928,4.548,8.092,6.739,9.446,0.003,9.54,11.754,10.572,12.935,1.193
2026-05-06 10:16:06,dunnock_observed.csv,1.164908297413030238291199747,0.859,2.304,4.036,0.294,0.427,0.276,2.77,10.66,14.649,10.589,18.709,7.898,2.66,13.136,0.165,9.09,11.919,10.470,13.368,1.438
2026-05-06 10:16:07,dunnock_observed.csv,1.028628414611198593304727696,0.846,1.169,3.817,0.368,0.42,0.25,4.15,11.24,3.574,5.174,1.975,4.220,1.705,6.734,0.011,8.13,7.102,4.717,9.486,1.297
2026-05-06 10:16:07,dunnock_observed.csv,1.816477120524038966466908723,1.024,2.541,5.494,0.428,0.412,0.003,3.5,1.3,15.375,11.377,19.373,9.393,6.001,12.785,0.111,8.06,1.823,2.969,0.677,1.198
2026-05-06 10:16:07,dunnock_observed.csv,1.393298987955997684111017651,0.572,1.668,2.868,0.393,0.031,0.249,2.35,10.98,9.335,7.980,10.690,3.194,2.738,3.651,0.16,10.41,7.820,13.263,2.376,1.471
