TIMESTAMP,OBSERVED,SCORE,INITIAL_Y,GROWTH_RATE,DECAY_RATE,BASELINE,WINTER_WEIGHT,AUTUMN_WEIGHT,WINTER_PEAK,AUTUMN_PEAK,WINTER_WIDTH,AUTUMN_WIDTH,SUMMER_DIP,SUMMER_LOW,SUMMER_WIDTH,SCALE
2026-05-05 17:55:16,goldfinch_observed.csv,1.471160135338462402642708856,1.107,0.568,1.831,0.106,0.101,0.23,1.53,10.98,3.983,4.832,0.014,9.28,3.841,1.312
2026-05-05 17:55:17,goldfinch_observed.csv,0.5882246350733693945510911383,0.815,0.267,2.469,0.26,0.495,0.256,2.36,10.5,3.307,3.973,0.234,7.64,2.465,1.275
2026-05-05 17:55:17,goldfinch_observed.csv,0.8565416081141478227107647023,0.709,1.104,1.238,0.438,0.577,0.232,11.65,11.86,3.754,1.574,0.25,9.97,1.832,1.003
2026-05-05 17:55:17,goldfinch_observed.csv,0.4633245870223641550079325167,0.693,1.375,0.625,0.366,0.764,0.225,1.8,11.33,1.477,1.274,0.041,10.22,4.243,1.424
2026-05-05 17:55:18,goldfinch_observed.csv,0.9019965931077611944549967681,1.697,0.34,0.423,0.478,0.112,0.099,11.71,11.83,0.819,4.581,0.091,8.04,1.468,1.456
2026-05-05 17:55:18,goldfinch_observed.csv,0.4875322335889627281062239601,0.86,1.456,2.189,0.397,0.721,0.125,2.17,1.34,2.962,3.256,0.275,10.21,1.514,1.512
2026-05-05 17:55:18,goldfinch_observed.csv,0.5503100419880186861901659624,0.735,0.274,0.814,0.211,0.339,0.171,11.79,1.2,4.999,2.025,0.173,8.69,4.329,1.207
2026-05-05 17:55:18,goldfinch_observed.csv,1.117302930614998966251240738,1.268,0.17,1.429,0.114,0.053,0.26,1.39,1.32,1.808,5.62,0.133,8.35,2.637,1.505
2026-05-05 17:55:19,goldfinch_observed.csv,0.8486131627694044964081323322,0.854,1.27,2.241,0.253,0.193,0.117,2.0,10.95,2.575,5.654,0.349,8.87,4.207,0.823
2026-05-05 17:55:19,goldfinch_observed.csv,0.5077926006581695467788491863,1.356,0.671,1.451,0.539,0.532,0.112,2.16,11.76,2.387,3.597,0.251,9.97,2.405,1.783
2026-05-05 17:55:19,goldfinch_observed.csv,1.289876159609891174775116758,1.876,0.31,0.561,0.582,0.007,0.217,1.2,11.11,0.852,2.293,0.149,10.07,2.035,1.029
2026-05-05 17:55:20,goldfinch_observed.csv,0.8044378182837045033561286110,0.986,0.503,2.219,0.203,0.574,0.055,1.83,11.55,3.399,2.853,0.342,10.49,1.848,1.139
2026-05-05 17:55:20,goldfinch_observed.csv,0.7224747063016625505006069100,1.031,0.876,2.018,0.181,1.001,0.267,2.05,1.1,3.669,1.67,0.144,8.47,4.184,1.682
2026-05-05 17:55:20,goldfinch_observed.csv,1.599139885093993606787137211,1.335,0.667,1.72,0.167,0.022,0.052,2.49,11.38,1.702,4.62,0.19,9.87,1.787,0.859
2026-05-05 17:55:21,goldfinch_observed.csv,1.033606536848516432671590718,1.266,1.242,0.75,0.576,0.362,0.052,11.75,10.62,1.878,5.95,0.198,10.28,2.358,0.978
2026-05-05 17:55:21,goldfinch_observed.csv,0.4553274156883491703059531999,1.175,0.868,1.385,0.344,0.279,0.196,1.5,11.53,1.907,5.284,0.305,8.35,3.181,1.719
2026-05-05 17:55:21,goldfinch_observed.csv,0.5473520379309686719569387958,1.296,1.383,1.179,0.418,0.822,0.067,1.44,1.32,2.906,2.258,0.196,9.21,2.631,1.294
2026-05-05 17:55:21,goldfinch_observed.csv,1.326773129128974178273764426,1.827,0.324,1.575,0.369,0.605,0.322,11.77,10.54,3.546,5.829,0.02,9.0,3.615,1.307
2026-05-05 17:55:22,goldfinch_observed.csv,0.5284697832083143496611765940,1.125,1.263,0.63,0.282,0.902,0.249,1.65,10.75,3.566,5.731,0.084,7.96,4.58,1.254
2026-05-05 17:55:22,goldfinch_observed.csv,0.6900076895153043572724948061,1.162,0.978,0.469,0.071,0.828,0.312,1.26,11.24,4.801,1.987,0.34,8.76,2.866,0.946
2026-05-05 17:55:22,goldfinch_observed.csv,0.7604326836462115583546238521,0.637,0.567,2.067,0.064,0.689,0.192,1.12,11.66,2.274,5.112,0.098,8.12,3.96,1.334
2026-05-05 17:55:23,goldfinch_observed.csv,1.328260712943087173801799592,1.265,0.556,0.916,0.508,0.044,0.19,1.45,10.51,1.746,5.556,0.211,10.15,3.909,1.024
2026-05-05 17:55:23,goldfinch_observed.csv,0.6945435399706342269078568939,1.834,1.028,1.29,0.562,0.91,0.067,1.1,10.94,3.614,3.621,0.271,9.3,2.276,1.794
2026-05-05 17:55:23,goldfinch_observed.csv,0.5010000967980707162146880303,0.833,1.404,0.572,0.298,0.593,0.316,1.43,10.91,4.022,2.424,0.212,7.85,4.991,1.408
2026-05-05 17:55:23,goldfinch_observed.csv,0.8714770488399656895990919024,1.606,1.184,2.294,0.274,0.775,0.099,2.31,1.41,1.249,5.948,0.123,9.47,2.132,0.842
2026-05-05 17:55:24,goldfinch_observed.csv,1.203773248010044806302342853,1.717,0.499,0.72,0.51,0.15,0.197,1.08,10.63,1.783,4.322,0.322,10.4,4.471,1.051
2026-05-05 17:55:24,goldfinch_observed.csv,1.021944897284910437170353784,0.402,1.277,0.441,0.351,0.254,0.338,1.26,10.94,2.711,4.985,0.025,8.24,1.165,0.869
2026-05-05 17:55:24,goldfinch_observed.csv,0.9499587721547636581166318309,1.47,1.051,0.643,0.544,0.211,0.331,1.27,10.69,4.482,1.454,0.305,10.03,3.953,1.548
2026-05-05 17:55:25,goldfinch_observed.csv,0.8951466788244121959205776525,1.78,1.079,0.491,0.478,0.193,0.304,1.35,11.41,2.962,5.476,0.244,7.69,1.1,0.954
2026-05-05 17:55:25,goldfinch_observed.csv,0.7425669475751820036674677745,0.835,0.808,2.435,0.571,0.708,0.257,1.4,11.7,3.439,1.402,0.334,10.11,4.74,0.936
2026-05-05 17:55:25,goldfinch_observed.csv,0.5814528404156511619743733076,1.076,1.419,1.862,0.297,0.913,0.196,1.44,10.51,2.334,4.093,0.33,9.91,1.153,1.153
2026-05-05 17:55:25,goldfinch_observed.csv,1.366965607971522574448164469,1.697,0.88,2.236,0.248,0.11,0.107,1.34,11.95,4.943,5.059,0.158,8.84,4.897,1.128
2026-05-05 17:55:26,goldfinch_observed.csv,0.5192060174399569511475868498,0.476,0.412,2.272,0.533,0.348,0.029,1.83,11.91,0.916,4.195,0.137,7.59,1.407,1.685
2026-05-05 17:55:26,goldfinch_observed.csv,1.095162392233472585659536661,1.75,1.122,1.934,0.229,0.137,0.325,11.99,11.21,1.624,5.006,0.308,9.19,4.229,1.144
2026-05-05 17:55:26,goldfinch_observed.csv,0.9540875669620872040167641134,1.273,0.977,2.332,0.054,1.092,0.045,2.25,11.68,4.148,4.977,0.267,8.53,3.211,1.374
2026-05-05 17:55:27,goldfinch_observed.csv,0.4413848399457905732180836172,0.858,0.439,2.376,0.446,0.763,0.105,2.18,11.62,1.383,5.49,0.327,10.16,4.766,1.646
2026-05-05 17:55:27,goldfinch_observed.csv,0.7858220083065767064977630916,0.599,1.469,1.847,0.155,1.024,0.178,1.88,11.16,4.494,5.476,0.271,9.9,1.048,1.763
2026-05-05 17:55:27,goldfinch_observed.csv,0.8530574821702227551364415492,1.247,0.525,1.303,0.225,0.482,0.014,11.99,1.14,3.35,3.424,0.346,9.9,1.708,1.242
2026-05-05 17:55:28,goldfinch_observed.csv,0.8619106263488492129222525740,0.48,0.265,1.002,0.08,1.011,0.082,2.07,10.93,4.453,3.672,0.3,10.15,3.977,0.964
2026-05-05 17:55:28,goldfinch_observed.csv,0.9903761258792613277417706067,1.477,0.436,2.283,0.379,0.257,0.201,2.37,11.44,4.448,5.925,0.088,10.01,2.285,1.754
2026-05-05 17:55:28,goldfinch_observed.csv,0.8236149651237906398374016541,0.504,0.41,1.149,0.173,1.122,0.104,11.76,11.21,2.51,3.437,0.288,7.79,4.206,1.044
2026-05-05 17:55:28,goldfinch_observed.csv,0.7479133469554969455328861939,1.675,1.071,1.744,0.222,0.597,0.186,1.95,11.89,4.236,4.079,0.331,10.02,1.743,1.62
2026-05-05 17:55:29,goldfinch_observed.csv,0.6277961361796557362407796845,1.299,1.394,0.903,0.061,0.862,0.332,1.39,11.2,1.898,3.959,0.009,8.26,3.748,1.271
2026-05-05 17:55:29,goldfinch_observed.csv,0.5702878733946316852093855940,1.159,1.098,1.334,0.466,0.882,0.107,2.31,11.67,3.396,2.226,0.308,7.95,4.496,0.943
2026-05-05 17:55:29,goldfinch_observed.csv,0.8791778402994310829987144640,1.783,0.513,0.325,0.122,0.677,0.097,2.06,11.62,3.935,3.597,0.331,9.33,4.365,0.865
2026-05-05 17:55:30,goldfinch_observed.csv,1.582425587670058118898367679,1.018,0.731,1.696,0.11,0.069,0.047,2.49,11.89,3.011,2.72,0.021,8.51,2.235,1.175
2026-05-05 17:55:30,goldfinch_observed.csv,1.571311586838837799287484914,1.323,0.655,1.707,0.209,0.076,0.224,2.21,11.61,2.858,4.712,0.026,7.7,4.963,1.001
2026-05-05 17:55:30,goldfinch_observed.csv,0.8091495097505633018353560308,0.734,0.697,1.226,0.093,0.086,0.23,1.59,11.01,4.168,1.558,0.279,9.59,3.544,1.361
2026-05-05 17:55:30,goldfinch_observed.csv,1.051333357663495379346364572,1.255,1.27,1.925,0.347,1.041,0.109,11.83,11.03,1.744,5.02,0.011,7.5,4.96,1.523
2026-05-05 17:55:31,goldfinch_observed.csv,0.5660920222641279568159260343,0.884,1.339,2.423,0.527,0.856,0.171,1.92,1.12,2.626,2.648,0.347,9.46,2.771,0.987
2026-05-05 17:55:31,goldfinch_observed.csv,0.6524323847776854621989398561,1.086,0.35,0.489,0.442,0.685,0.225,2.27,10.89,3.422,2.434,0.241,8.25,1.1,0.902
2026-05-05 17:55:31,goldfinch_observed.csv,1.248383505367781655770220659,0.867,0.599,1.977,0.08,0.083,0.319,11.66,11.31,1.341,1.753,0.099,8.93,1.485,1.027
2026-05-05 17:55:32,goldfinch_observed.csv,0.6650381074223037576966117786,1.074,1.297,2.23,0.327,0.081,0.197,11.52,10.64,1.492,5.859,0.232,8.24,1.391,1.77
2026-05-05 17:55:32,goldfinch_observed.csv,0.9780390485370891035443872391,1.355,0.259,2.486,0.298,1.195,0.328,2.27,1.41,3.817,1.224,0.027,9.79,4.872,1.75
2026-05-05 17:55:32,goldfinch_observed.csv,0.7646772792618254724219516150,1.028,0.584,1.65,0.222,0.676,0.052,1.92,10.59,3.468,5.135,0.307,8.73,1.754,1.156
2026-05-05 17:55:32,goldfinch_observed.csv,0.5474131317469144207672804642,0.47,0.325,1.973,0.158,0.184,0.168,2.25,11.77,4.728,2.623,0.149,9.75,2.94,1.665
2026-05-05 17:55:33,goldfinch_observed.csv,0.5835352685529747056640764855,1.329,0.792,0.437,0.457,0.64,0.248,1.58,11.57,3.528,1.343,0.214,10.12,4.565,1.166
2026-05-05 17:55:33,goldfinch_observed.csv,1.132444368672478221482010898,1.333,1.334,1.177,0.343,0.919,0.096,11.82,10.77,3.902,3.689,0.091,10.38,4.571,1.464
2026-05-05 17:55:33,goldfinch_observed.csv,0.8344302110803346024285837325,1.089,0.201,1.874,0.393,0.607,0.192,1.99,11.71,2.028,5.168,0.192,8.89,2.226,0.831
2026-05-05 17:55:34,goldfinch_observed.csv,0.5232241695701530453584301151,0.425,0.186,0.607,0.106,0.684,0.01,11.94,11.6,2.32,3.733,0.26,10.48,1.884,1.309
2026-05-05 17:55:34,goldfinch_observed.csv,0.6085840887512792959902290604,0.788,0.707,0.568,0.119,1.048,0.264,1.7,1.45,3.386,3.922,0.181,8.55,2.482,1.049
2026-05-05 17:55:34,goldfinch_observed.csv,0.6257674729959723085553782401,0.908,0.182,1.028,0.319,1.14,0.205,2.47,11.92,2.267,2.232,0.162,8.0,1.492,1.635
